0	510	1227
1	61	861
2	222	1066
2	243	1593
5	486	512
5	50	1301
7	153	745
7	1311	1577
8	127	439
8	782	1245
8	1017	1602
9	142	1233
11	512	1511
12	164	334
12	341	517
12	123	768
12	1114	1563
14	929	1410
14	548	1079
15	378	432
19	524	656
20	322	677
20	1111	1296
20	794	1543
21	511	1137
21	384	1094
22	571	640
22	40	314
22	421	728
22	575	874
23	476	523
23	160	434
23	802	1353
24	418	1408
24	566	756
24	152	564
25	23	497
27	558	677
27	53	273
29	900	1219
32	258	1288
32	1140	1617
32	404	1470
33	769	796
33	77	551
33	145	285
35	18	341
36	333	422
38	673	1274
39	449	544
39	1112	1246
42	388	532
42	790	1019
42	644	1104
44	352	602
44	110	557
46	405	1000
48	989	1075
49	117	497
49	434	800
50	105	1508
51	510	1228
52	1011	1409
52	953	1254
53	934	1190
54	19	1563
55	361	1548
55	1465	1508
55	18	475
57	226	1055
59	137	991
60	387	838
61	42	524
62	1109	1496
63	23	989
64	371	1180
66	586	1434
66	95	738
67	1200	1493
67	1482	1602
67	6	1397
68	675	1301
68	1017	1236
68	249	839
70	156	1213
70	29	868
72	808	1058
74	230	1388
76	540	746
77	744	1140
79	637	1622
79	212	934
79	245	740
80	84	314
80	806	1629
80	31	1118
81	688	837
81	1037	1174
81	1015	1416
83	459	1047
83	797	1406
85	54	1425
87	557	940
88	843	1602
89	632	1425
89	357	628
90	254	269
92	1298	1501
93	42	1099
96	619	1604
98	769	1541
99	100	320
99	168	1013
99	496	801
101	970	1294
101	1487	1536
103	796	912
106	327	472
106	271	1138
108	292	458
110	84	169
113	517	1354
115	402	1221
116	1281	1390
117	982	1541
117	898	1245
119	742	841
119	279	1591
119	410	1520
119	920	1491
120	78	1063
121	419	1470
121	1049	1451
121	219	1101
121	235	456
121	229	813
121	421	1357
121	74	1254
123	341	399
124	1238	1439
125	273	1212
126	86	1390
127	114	1078
128	587	916
131	73	589
131	857	1228
131	975	1364
133	583	934
133	1013	1132
133	1466	1467
134	553	1596
134	589	1337
134	623	1218
135	557	589
135	528	1514
136	685	1598
138	14	696
140	403	718
141	386	1517
142	391	1287
142	68	367
144	628	1058
145	334	532
145	971	1152
146	777	1104
147	2	885
149	336	440
151	1046	1538
152	215	993
154	10	29
155	242	1494
157	942	1567
157	1334	1360
159	939	1104
161	701	1439
163	413	1319
165	787	1521
167	328	1046
167	472	580
168	666	841
168	849	1292
168	175	589
169	21	264
169	4	264
170	190	1420
170	71	472
171	712	748
171	487	1211
171	68	808
173	1001	1613
175	593	1175
177	113	1517
177	843	1179
178	332	566
180	604	1143
181	534	775
183	91	1410
186	1241	1494
186	921	1137
186	1065	1300
187	843	1331
187	125	970
187	126	510
189	270	897
190	630	1067
190	989	1229
191	1290	1520
191	400	810
192	972	1453
192	662	1549
193	670	1585
196	256	464
196	516	887
199	692	1288
199	504	1108
199	2	228
201	1332	1574
201	1363	1535
201	1021	1149
201	1025	1178
203	81	405
203	327	1324
204	26	590
204	1045	1589
205	323	868
207	37	585
208	206	791
210	929	1515
210	352	910
211	1131	1565
212	137	730
213	24	935
213	263	1162
214	885	1342
214	71	1036
214	211	704
214	880	1444
214	437	756
214	511	1059
214	80	476
214	384	1069
214	701	1058
216	237	491
216	732	1395
217	480	681
219	548	1174
220	436	944
221	1270	1475
221	75	237
222	606	752
222	205	1132
222	1284	1630
223	1112	1202
223	143	758
224	367	1269
224	1141	1479
224	843	1482
226	430	1358
227	531	695
228	80	137
230	459	549
231	591	846
231	498	1111
232	1232	1542
234	1071	1412
237	771	1392
238	764	988
239	162	449
240	2	206
242	912	1306
243	477	1537
243	332	1493
245	45	921
247	335	639
248	125	517
248	983	1602
248	1271	1354
249	248	529
250	78	217
251	284	390
251	583	1354
254	426	756
256	84	1163
257	1169	1312
257	1009	1599
259	1061	1321
261	323	857
262	532	1163
263	215	936
264	1001	1554
264	36	781
265	149	400
265	795	1562
266	457	614
268	77	305
268	358	694
269	89	629
271	811	1108
271	367	628
271	458	879
271	543	867
273	416	1304
273	441	1028
273	55	1012
274	1148	1318
274	557	1254
274	601	1520
278	537	866
279	1431	1460
280	263	1063
280	190	1626
280	1252	1407
280	1005	1063
280	1195	1486
281	806	892
283	875	1443
284	718	1335
287	935	1429
287	1463	1505
287	194	1483
287	194	1600
288	654	917
288	535	776
289	266	444
289	790	857
291	640	1456
292	301	504
292	73	645
294	1130	1581
295	645	1337
298	736	1023
302	315	912
304	903	938
304	547	942
306	548	870
308	521	1262
310	1035	1583
311	697	1116
312	552	1505
312	71	1242
312	648	1560
313	417	1054
313	1374	1375
314	66	502
314	124	233
315	437	1372
316	44	267
316	126	363
317	10	1368
318	876	944
319	3	1277
321	671	1173
323	62	1548
327	609	959
327	120	469
329	1224	1365
329	253	1418
329	58	757
331	289	1009
331	269	1267
332	933	1273
333	18	1151
333	445	1599
